DATE,SCRIP CODE,DELIVERY QTY,DELIVERY VAL,DAY'S VOLUME,DAY'S TURNOVER,DELV. PER.,SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,Date
6022026,521180,3994,32232,4001,32093,99.82,521180,SUPER SPINNING MILLS LTD.,B,STK,8.1,8.24,7.63,8.07,8.07,7.76,111,4001,32093,,2026-02-06
6022026,521194,77,34111,77,34520,100.0,521194,SIL INVESTMENTS LTD.,B,STK,458.15,458.15,443.0,443.0,443.0,461.9,13,77,34520,,2026-02-06
6022026,521200,518,31604,527,32435,98.29,521200,SURYALAKSHMI COTTON MILLS LTD.,B,STK,60.38,61.98,59.85,61.01,60.71,60.38,15,527,32435,,2026-02-06
6022026,521206,94884,167945,168127,297250,56.44,521206,SAMTEX FASHIONS LTD.,X,STK,1.77,1.8,1.66,1.77,1.78,1.69,183,168127,297250,,2026-02-06
6022026,521210,11,151,11,152,100.0,521210,CITYMAN LTD.,X,STK,13.92,13.92,13.65,13.65,13.65,13.65,3,11,152,,2026-02-06
6022026,521216,235,19975,437,36795,53.78,521216,DHANALAXMI ROTO SPINNERS LTD.,X,STK,83.35,87.3,83.35,85.0,85.0,84.5,14,437,36795,,2026-02-06
6022026,521220,299,8073,300,8130,99.67,521220,DAMODAR INDUSTRIES LTD.,B,STK,27.31,27.31,27.0,27.0,27.0,28.0,28,300,8130,,2026-02-06
6022026,521228,64512,168377,85708,223197,75.27,521228,TATIA GLOBAL VENNTURE LTD.,X,STK,2.61,2.65,2.56,2.61,2.62,2.54,266,85708,223197,,2026-02-06
6022026,521238,4638,501600,7772,840747,59.68,521238,BHARAT GLOBAL DEVELOPERS LIMIT,B,STK,107.45,111.55,105.65,108.15,108.35,107.05,306,7772,840747,,2026-02-06
6022026,521240,155,16120,299,30832,51.84,521240,SAMBANDAM SPINNING MILLS LTD.,X,STK,101.5,114.95,101.5,104.0,104.0,103.25,17,299,30832,,2026-02-06
6022026,521246,40525,90915,40525,90915,100.0,521246,PARAS PETROFILS LTD.,T,STK,2.35,2.35,2.24,2.25,2.25,2.35,121,40525,90915,,2026-02-06
6022026,521248,83672,17420511,197010,40315575,42.47,521248,KITEX GARMENTS LTD.,A,STK,204.8,211.7,198.2,208.2,208.2,207.05,2353,197010,40315575,,2026-02-06
6022026,522001,916,77860,1195,101508,76.65,522001,CRANEX LTD.,X,STK,88.4,88.7,84.18,85.0,85.0,86.32,53,1195,101508,,2026-02-06
6022026,522004,7243,714885,9386,930837,77.17,522004,BATLIBOI LTD.,X,STK,99.74,99.89,98.1,98.7,98.61,99.74,99,9386,930837,,2026-02-06
6022026,522005,53,6403,53,6408,100.0,522005,AUSTIN ENGINEERING CO.LTD.,X,STK,124.0,124.0,120.8,120.8,120.8,120.5,5,53,6408,,2026-02-06
6022026,522014,2,378,2,373,100.0,522014,UNITED DRILLING TOOLS LTD.,B,STK,184.5,188.75,184.5,188.75,188.75,189.0,2,2,373,,2026-02-06
6022026,522017,703,466546,954,631969,73.69,522017,FLUIDOMAT LTD.,X,STK,673.0,673.0,651.3,663.65,665.0,659.6,76,954,631969,,2026-02-06
6022026,522029,63,15987,83,21195,75.9,522029,WINDSOR MACHINES LTD.,B,STK,258.8,258.8,253.0,253.75,253.0,260.85,25,83,21195,,2026-02-06
6022026,522034,497,225738,543,247880,91.53,522034,SHANTHI GEARS LTD.,B,STK,453.7,458.15,450.6,454.2,454.2,452.0,26,543,247880,,2026-02-06
6022026,522064,196,429084,262,575587,74.81,522064,HONDA INDIA POWER PRODUCTS LIM,B,STK,2188.6,2214.95,2173.85,2189.2,2192.85,2193.25,88,262,575587,,2026-02-06
6022026,522073,273,184028,273,184028,100.0,522073,The Hi-Tech Gears Ltd,T,STK,675.0,675.0,650.1,675.0,675.0,684.0,7,273,184028,,2026-02-06
6022026,522074,9718,4721005,22273,10826455,43.63,522074,ELGI EQUIPMENTS LTD.,A,STK,486.8,489.65,483.55,485.8,485.8,487.6,1201,22273,10826455,,2026-02-06
6022026,522091,16345,624640,16345,624640,100.0,522091,UNITED VAN DER HORST LTD.,XT,STK,39.5,39.58,37.79,38.48,38.48,39.38,184,16345,624640,,2026-02-06
6022026,522101,25702,14011446,45661,24837392,56.29,522101,KILBURN ENGINEERING LTD.,B,STK,548.7,548.7,535.15,545.15,545.15,545.95,1462,45661,24837392,,2026-02-06
6022026,522105,7745,268132,10562,363253,73.33,522105,BIRLA PRECISION TECHNOLOGIES L,X,STK,34.76,34.9,33.8,34.62,34.26,34.76,87,10562,363253,,2026-02-06
6022026,522108,30,23891,48,38242,62.5,522108,YUKEN INDIA LTD.,B,STK,804.0,804.8,789.0,796.35,804.8,805.05,13,48,38242,,2026-02-06
6022026,522113,1455,4716383,2132,6866083,68.25,522113,TIMKEN INDIA LTD.,A,STK,3189.95,3245.0,3160.35,3241.5,3245.0,3179.9,360,2132,6866083,,2026-02-06
6022026,522122,274,437387,357,565055,76.75,522122,VOITH PAPER FABRICS INDIA LTD.,X,STK,1547.35,1601.95,1547.0,1596.3,1577.55,1577.0,36,357,565055,,2026-02-06
6022026,522134,3560,500892,4140,584616,85.99,522134,ARTSON LIMITED,X,STK,137.55,143.45,137.5,140.7,139.0,136.65,46,4140,584616,,2026-02-06
6022026,522152,88,9353,90,9604,97.78,522152,SOLITAIRE MACHINE TOOLS LTD.,X,STK,100.21,106.99,100.21,106.28,106.06,104.41,7,90,9604,,2026-02-06
6022026,522163,15308,1903550,23597,2927457,64.87,522163,DIAMOND POWER INFRASTRUCTURE L,B,STK,124.0,126.15,123.05,124.35,124.35,125.15,233,23597,2927457,,2026-02-06
6022026,522165,5204,208160,7662,305942,67.92,522165,INDSIL HYDRO POWER AND MANGANE,X,STK,40.6,40.62,39.4,40.0,40.0,40.62,62,7662,305942,,2026-02-06
6022026,522183,80,20672,88,23014,90.91,522183,ITL INDUSTRIES LTD.,X,STK,262.65,262.65,252.0,258.4,261.9,252.65,18,88,23014,,2026-02-06
6022026,522195,3877,17294134,5354,23703135,72.41,522195,FRONTIER SPRINGS LTD.,B,STK,4322.3,4500.0,4322.3,4460.7,4480.0,4336.0,757,5354,23703135,,2026-02-06
6022026,522205,6752,1926008,22575,6409760,29.91,522205,PRAJ INDUSTRIES LTD.,A,STK,293.6,293.6,281.0,285.25,287.1,286.45,824,22575,6409760,,2026-02-06
6022026,522207,4294,268418,4521,282259,94.98,522207,RASANDIK ENGINEERING INDUSTRIE,X,STK,61.9,64.74,61.9,62.51,62.51,62.3,28,4521,282259,,2026-02-06
6022026,522209,8084,47292,8349,48619,96.83,522209,YOGI SUNG-WON (INDIA) LTD.,X,STK,6.01,6.09,5.75,5.85,5.95,6.0,27,8349,48619,,2026-02-06
6022026,522215,707,264383,1178,440691,60.02,522215,HLE GLASCOAT LIMITED,B,STK,377.35,377.35,368.15,373.95,373.0,379.65,70,1178,440691,,2026-02-06
6022026,522217,646,251844,766,293995,84.33,522217,GUJARAT APOLLO INDUSTRIES LTD.,B,STK,388.25,394.05,375.0,389.85,386.85,389.75,43,766,293995,,2026-02-06
6022026,522229,7779,2198346,12269,3391700,63.4,522229,TANEJA AEROSPACE & AVIATION LT,X,STK,276.4,284.0,266.7,282.6,282.6,272.25,310,12269,3391700,,2026-02-06
6022026,522231,418,33817,491,39861,85.13,522231,CONART ENGINEERS LTD.,X,STK,83.8,83.8,80.6,80.9,83.3,82.76,24,491,39861,,2026-02-06
6022026,522235,20135,56781,25850,71748,77.89,522235,MINAL INDUSTRIES LIMITED,X,STK,2.98,2.98,2.7,2.82,2.83,2.78,84,25850,71748,,2026-02-06
6022026,522237,330,8778,334,8986,98.8,522237,SHIVAGRICO IMPLEMENTS LTD.,X,STK,27.91,27.91,26.55,26.6,27.0,27.37,9,334,8986,,2026-02-06
6022026,522241,1289,560973,2391,1035438,53.91,522241,M.M.FORGINGS LTD.,B,STK,441.8,441.8,426.65,435.2,429.75,446.65,163,2391,1035438,,2026-02-06
6022026,522245,22,279,22,279,100.0,522245,IYKOT HITECH TOOLROOM LTD.,XT,STK,12.8,12.8,12.59,12.59,12.59,13.25,4,22,279,,2026-02-06
6022026,522249,2183,1252169,4007,2325798,54.48,522249,MAYUR UNIQUOTERS LTD.,B,STK,591.6,591.6,568.2,573.6,572.65,591.6,453,4007,2325798,,2026-02-06
6022026,522251,7643,1992148,9972,2637800,76.64,522251,CENLUB INDUSTRIES LTD.,X,STK,263.0,270.0,250.1,260.65,256.9,263.85,270,9972,2637800,,2026-02-06
6022026,522257,56452,3683493,94291,6127986,59.87,522257,RAJOO ENGINEERS LTD.,B,STK,64.31,65.98,63.65,65.25,65.25,65.54,643,94291,6127986,,2026-02-06
6022026,522261,325,138060,368,157321,88.32,522261,DOLPHIN OFFSHORE ENTERPRISES (,B,STK,415.35,433.0,415.35,424.8,424.8,423.75,38,368,157321,,2026-02-06
6022026,522267,412,18751,413,18811,99.76,522267,VEEJAY LAKSHMI ENGINEERING WOR,X,STK,47.0,47.0,45.51,45.51,45.51,47.0,5,413,18811,,2026-02-06
6022026,522273,285,50289,455,81427,62.64,522273,AHMEDABAD STEELCRAFT LTD.,X,STK,175.05,188.9,175.05,176.45,181.9,179.3,29,455,81427,,2026-02-06
6022026,522275,14433,51162821,32475,115418597,44.44,522275,GE Vernova T&D India Limited,A,STK,3501.35,3630.0,3454.7,3544.85,3544.85,3515.6,5229,32475,115418597,,2026-02-06
6022026,522281,684,202909,1040,312857,65.77,522281,RAM RATNA WIRES LTD.,B,STK,321.0,321.0,296.4,296.65,296.4,295.6,179,1040,312857,,2026-02-06
6022026,522285,42356,3221174,95848,7162213,44.19,522285,JAYASWAL NECO INDUSTRIES LTD.,B,STK,75.4,76.37,73.52,76.05,75.86,75.37,612,95848,7162213,,2026-02-06
6022026,522287,3897,4254940,6732,7364278,57.89,522287,KALPATARU PROJECTS INTERNATION,A,STK,1104.95,1114.15,1084.15,1091.85,1086.85,1108.2,864,6732,7364278,,2026-02-06
6022026,522289,3835,306839,4856,402015,78.97,522289,NMS GLOBAL LIMITED,X,STK,92.44,92.44,79.5,80.01,80.0,84.04,41,4856,402015,,2026-02-06
6022026,522292,107660,16396618,167377,25314403,64.32,522292,CANDOUR TECHTEX LIMITED,X,STK,154.9,154.9,148.2,152.3,152.4,148.9,292,167377,25314403,,2026-02-06
6022026,522294,1175,205743,1982,345381,59.28,522294,T & I GLOBAL LTD.,X,STK,175.8,179.0,171.45,175.1,175.1,187.9,28,1982,345381,,2026-02-06
6022026,522295,883,570551,1267,811426,69.69,522295,CONTROL PRINT LTD.,B,STK,645.0,647.3,638.2,646.15,645.35,650.95,88,1267,811426,,2026-02-06
6022026,522650,12093,1145329,18346,1705727,65.92,522650,BEMCO HYDRAULICS LTD.,X,STK,100.0,100.0,88.2,94.71,94.71,88.0,422,18346,1705727,,2026-02-06
6022026,523007,319,36717,324,37579,98.46,523007,ANSAL BUILDWELL LTD.,X,STK,115.75,116.15,115.1,115.1,115.1,115.75,7,324,37579,,2026-02-06
6022026,523011,50,4443,75,6528,66.67,523011,WEIZMANN LTD.,B,STK,86.21,88.85,86.1,88.85,88.85,91.0,4,75,6528,,2026-02-06
6022026,523019,13853,201977,21630,315675,64.05,523019,B.N.RATHI SECURITIES LTD.,X,STK,14.71,14.92,14.26,14.58,14.54,14.94,192,21630,315675,,2026-02-06
6022026,523021,712,30054,748,32991,95.19,523021,RISHI TECHTEX LTD.,X,STK,44.1,44.48,42.11,42.21,42.11,44.49,11,748,32991,,2026-02-06
6022026,523023,2646,209405,3158,248876,83.79,523023,SINCLAIRS HOTELS LTD.,B,STK,78.25,79.72,76.88,79.14,79.0,76.54,48,3158,248876,,2026-02-06
6022026,523025,54,114707,220,462171,24.55,523025,SAFARI INDUSTRIES (INDIA) LTD.,A,STK,2088.05,2128.95,2082.9,2124.2,2123.75,2103.45,62,220,462171,,2026-02-06
6022026,523062,4903,235869,4903,235869,100.0,523062,J.J.FINANCE CORPORATION LTD.,XT,STK,46.1,48.31,46.1,48.31,48.31,46.01,12,4903,235869,,2026-02-06
6022026,523100,212,31101,213,31539,99.53,523100,COSMO FERRITES LTD.,X,STK,151.0,151.0,146.1,146.7,147.25,150.6,18,213,31539,,2026-02-06
6022026,523105,1212,20326,2114,35290,57.33,523105,CROPSTER AGRO LIMITED,B,STK,16.8,17.0,16.31,16.77,16.77,16.56,43,2114,35290,,2026-02-06
6022026,523116,24,16091,64,42908,37.5,523116,SANCO TRANS LTD.,X,STK,650.05,703.35,650.05,670.45,703.35,670.05,6,64,42908,,2026-02-06
6022026,523120,7665,912135,7665,912135,100.0,523120,THRIVE FUTURE HABITATS LIMITED,XT,STK,119.0,119.0,119.0,119.0,119.0,116.7,82,7665,912135,,2026-02-06
6022026,523127,3993,1427099,4844,1733659,82.43,523127,EIH ASSOCIATED HOTELS LTD.,B,STK,352.0,364.85,350.55,357.4,356.85,348.0,414,4844,1733659,,2026-02-06
6022026,523144,11358,276341,11437,278373,99.31,523144,MEDI-CAPS LTD.,X,STK,25.66,25.66,24.16,24.33,24.33,25.1,60,11437,278373,,2026-02-06
6022026,523151,6679,47755,6719,43817,99.4,523151,OTCO INTERNATIONAL LTD.,X,STK,7.0,7.15,6.41,7.15,7.15,7.02,15,6719,43817,,2026-02-06
6022026,523160,586,849583,704,1016670,83.24,523160,MORGANITE CRUCIBLE (INDIA) LTD,X,STK,1499.0,1499.0,1415.1,1449.8,1449.8,1451.0,30,704,1016670,,2026-02-06
6022026,523186,9,1575,9,1575,100.0,523186,B&A PACKAGING INDIA LIMITED,X,STK,175.0,175.0,175.0,175.0,175.0,173.3,3,9,1575,,2026-02-06
6022026,523204,14893,317617,14893,317617,100.0,523204,ABAN OFFSHORE LTD.,T,STK,20.86,21.45,20.75,21.33,21.34,20.94,80,14893,317617,,2026-02-06
6022026,523207,444,37518,712,60143,62.36,523207,KOKUYO CAMLIN LTD.,B,STK,84.82,85.13,83.04,84.5,84.5,85.37,40,712,60143,,2026-02-06
6022026,523222,343,5632,343,5632,100.0,523222,SRM ENERGY LTD.,XT,STK,16.42,16.42,16.42,16.42,16.42,16.1,5,343,5632,,2026-02-06
6022026,523229,12558,2110372,25332,4292614,49.57,523229,BHARAT SEATS LTD.,B,STK,168.2,175.2,162.9,168.05,168.05,168.05,820,25332,4292614,,2026-02-06
6022026,523232,1156,108086,1354,127009,85.38,523232,CONTINENTAL PETROLEUMS LTD.,X,STK,95.95,95.95,92.15,93.5,93.5,93.48,16,1354,127009,,2026-02-06
6022026,523242,1300,9152,1300,9152,100.0,523242,NB FOOTWEAR LTD.,P,STK,7.04,7.04,7.04,7.04,7.04,6.71,3,1300,9152,,2026-02-06
6022026,523248,401,115348,409,116676,98.04,523248,MACHINO PLASTICS LTD.,X,STK,285.5,287.65,282.5,287.65,287.65,286.0,28,409,116676,,2026-02-06
6022026,523260,23,441,1023,19114,2.25,523260,PEARL POLYMERS LTD.,B,STK,19.1,20.16,18.41,19.16,19.16,19.1,10,1023,19114,,2026-02-06
6022026,523261,1064,1703677,1879,2992489,56.63,523261,VENKYS (INDIA) LTD.,B,STK,1570.0,1605.0,1570.0,1601.2,1601.2,1569.95,166,1879,2992489,,2026-02-06
6022026,523269,745,41795,795,44538,93.71,523269,ADVANI HOTELS & RESORTS (INDIA,B,STK,56.04,57.85,55.45,56.1,56.15,56.47,33,795,44538,,2026-02-06
6022026,523277,721384,304759,721384,304759,100.0,523277,GV FILMS LTD.,Z,STK,0.44,0.44,0.42,0.42,0.42,0.44,209,721384,304759,,2026-02-06
6022026,523283,3432,557186,3974,649717,86.36,523283,SUPERHOUSE LTD.,B,STK,164.3,169.9,159.5,162.35,164.9,166.1,175,3974,649717,,2026-02-06
6022026,523289,3897,539540,6228,873782,62.57,523289,RAMA VISION LTD.,X,STK,149.4,149.4,132.75,138.45,138.45,138.75,106,6228,873782,,2026-02-06
6022026,523301,101,268140,153,406187,66.01,523301,TCPL PACKAGING LTD.,B,STK,2650.1,2672.85,2638.5,2654.85,2658.3,2702.9,35,153,406187,,2026-02-06
6022026,523309,661,45028,899,60620,73.53,523309,SHRI GANG INDUSTRIES AND ALLIE,X,STK,67.95,68.21,66.7,68.12,68.21,68.09,15,899,60620,,2026-02-06
6022026,523319,3991,719378,5574,1000545,71.6,523319,BALMER LAWRIE & CO.LTD.,B,STK,179.15,180.85,177.15,180.25,180.25,179.85,148,5574,1000545,,2026-02-06
6022026,523323,2378,12802320,2722,14665181,87.36,523323,KOVAI MEDICAL CENTER & HOSPITA,B,STK,5386.1,5425.0,5375.6,5383.65,5393.0,5386.05,287,2722,14665181,,2026-02-06
6022026,523329,225,208125,342,312187,65.79,523329,ELDECO HOUSING & INDUSTRIES LT,B,STK,922.15,933.0,906.0,925.0,925.0,922.15,22,342,312187,,2026-02-06
6022026,523367,326,377019,506,582829,64.43,523367,DCM SHRIRAM LIMITED,A,STK,1152.4,1163.8,1140.55,1156.5,1163.8,1154.4,82,506,582829,,2026-02-06
6022026,523369,861,34337,1175,45377,73.28,523369,DCM SHRIRAM INDUSTRIES LTD.,B,STK,38.86,40.06,38.12,39.88,39.73,38.86,46,1175,45377,,2026-02-06
6022026,523371,2518,198872,2887,227442,87.22,523371,MAWANA SUGARS LTD.,B,STK,78.8,79.71,77.5,78.98,79.0,79.57,69,2887,227442,,2026-02-06
6022026,523373,8264,189494,35417,817442,23.33,523373,MINI DIAMONDS (INDIA) LTD.,X,STK,23.45,23.97,22.88,22.93,22.91,22.82,126,35417,817442,,2026-02-06
6022026,523384,125,12189,175,16326,71.43,523384,MAHA RASHTRA APEX CORPORATION,B,STK,92.0,98.0,91.92,97.51,98.0,95.01,50,175,16326,,2026-02-06
6022026,523385,385,564025,719,1068532,53.55,523385,NILKAMAL LTD.,B,STK,1479.2,1540.0,1438.0,1465.0,1438.0,1479.1,163,719,1068532,,2026-02-06
6022026,523387,279092,468934,279092,468934,100.0,523387,TRITON CORP.LTD.,XT,STK,1.66,1.76,1.66,1.66,1.66,1.74,246,279092,468934,,2026-02-06
6022026,523391,118,28551,118,29082,100.0,523391,NAHAR POLYFILMS LTD.,B,STK,248.45,248.45,241.05,241.95,241.05,249.2,9,118,29082,,2026-02-06
6022026,523395,9,315819,13,457341,69.23,523395,3M INDIA LTD.,A,STK,35072.5,35359.65,35065.0,35091.0,35070.0,35415.9,11,13,457341,,2026-02-06
6022026,523398,250,330000,303,399833,82.51,523398,BOSCH HOME COMFORT INDIA LIMIT,B,STK,1329.8,1329.8,1310.0,1320.0,1324.0,1329.8,38,303,399833,,2026-02-06
6022026,523405,133103,16258532,400818,48124189,33.21,523405,JM FINANCIAL LTD.,A,STK,125.15,125.15,117.5,122.15,122.4,125.0,3869,400818,48124189,,2026-02-06
6022026,523411,794,1044031,955,1262075,83.14,523411,ADC INDIA COMMUNICATIONS LIMIT,X,STK,1335.6,1357.45,1305.0,1314.9,1314.9,1335.6,90,955,1262075,,2026-02-06
6022026,523419,3004,26466,3004,27013,100.0,523419,TAMILNADU TELECOMMUNICATIONS L,B,STK,9.0,9.2,8.8,8.81,8.81,8.79,46,3004,27013,,2026-02-06
6022026,523445,2019,1457819,2410,1732908,83.78,523445,RELIANCE INDUSTRIAL INFRASTRUC,B,STK,731.3,731.3,717.0,722.05,720.5,732.55,92,2410,1732908,,2026-02-06
6022026,523449,3129,131450,3310,141009,94.53,523449,SHARP INDIA LTD.,X,STK,42.0,44.0,41.0,42.01,42.0,40.71,27,3310,141009,,2026-02-06
6022026,523457,2570,15548500,4231,25653976,60.74,523457,Linde India Limited,A,STK,5970.0,6145.4,5929.35,6050.0,6094.5,5971.25,1083,4231,25653976,,2026-02-06
6022026,523465,891,37280,1577,64674,56.5,523465,IND BANK HOUSING LTD.,B,STK,40.25,41.9,39.91,41.84,41.84,40.26,12,1577,64674,,2026-02-06
6022026,523467,164869,296765,215511,374986,76.5,523467,JAI MATA GLASS LTD.,X,STK,1.7,1.89,1.61,1.8,1.81,1.67,199,215511,374986,,2026-02-06
6022026,523475,2516,2033306,4614,3777103,54.53,523475,LOTUS CHOCOLATE CO.LTD.,B,STK,828.2,830.0,800.0,808.15,800.0,813.35,321,4614,3777103,,2026-02-06
6022026,523483,980,148421,1618,242582,60.57,523483,PACIFIC INDUSTRIES LTD.,X,STK,145.85,154.4,141.55,151.45,154.4,142.95,44,1618,242582,,2026-02-06
6022026,523489,1140,43890,1401,59508,81.37,523489,CHENNAI MEENAKSHI MULTISPECIAL,X,STK,39.7,44.44,37.65,38.5,38.5,40.5,31,1401,59508,,2026-02-06
6022026,523519,273,1532,273,1529,100.0,523519,UNIVERSAL OFFICE AUTOMATION LT,X,STK,5.36,5.62,5.36,5.61,5.61,5.36,14,273,1529,,2026-02-06
6022026,523537,1677,61395,2123,78205,78.99,523537,APM INDUSTRIES LTD.,X,STK,37.23,38.7,36.5,36.61,36.5,38.22,37,2123,78205,,2026-02-06
6022026,523539,12290,3011665,20533,5052178,59.85,523539,PRECISION WIRES INDIA LTD.,B,STK,243.25,249.45,237.8,245.05,245.05,248.9,420,20533,5052178,,2026-02-06
6022026,523550,1959,72053,2160,79914,90.69,523550,KRYPTON INDUSTRIES LTD.,X,STK,37.95,37.95,35.55,36.78,36.75,37.37,28,2160,79914,,2026-02-06
6022026,523558,45309,753489,62813,1052080,72.13,523558,SWISS MILITARY CONSUMER GOODS,X,STK,17.37,17.37,16.5,16.63,16.63,16.9,356,62813,1052080,,2026-02-06
6022026,523566,174,8718,174,8717,100.0,523566,MARTIN BURN LTD.,X,STK,50.25,50.25,50.1,50.1,50.1,50.1,3,174,8717,,2026-02-06
6022026,523574,25563,12525,25563,12525,100.0,523574,Future Enterprises Limited,Z,STK,0.49,0.49,0.49,0.49,0.49,0.49,15,25563,12525,,2026-02-06
6022026,523586,394,99269,474,118716,83.12,523586,INDIAN TONERS & DEVELOPERS LTD,X,STK,253.0,253.0,247.25,251.95,251.95,253.0,46,474,118716,,2026-02-06
6022026,523594,3064,70319,3663,77478,83.65,523594,KUNSTSTOFFE INDUSTRIES LTD.,X,STK,21.2,22.95,20.36,22.95,22.95,21.18,64,3663,77478,,2026-02-06
6022026,523598,34118,7563961,82186,18135721,41.51,523598,SHIPPING CORPORATION OF INDIA,A,STK,222.95,222.95,219.1,221.7,221.7,223.05,1192,82186,18135721,,2026-02-06
6022026,523606,4739,3966307,12561,10570389,37.73,523606,SIKA INTERPLANT SYSTEMS LTD.,B,STK,844.7,858.7,825.5,836.95,836.95,834.9,718,12561,10570389,,2026-02-06
6022026,523610,9016,2613739,21286,6161780,42.36,523610,ITI LTD.,A,STK,293.3,293.3,287.75,289.9,289.6,293.85,534,21286,6161780,,2026-02-06
6022026,523618,9009,8867559,19786,19405430,45.53,523618,DREDGING CORPORATION OF INDIA,B,STK,1005.95,1005.95,966.7,984.3,983.95,1005.95,1021,19786,19405430,,2026-02-06
6022026,523620,1362,138640,1362,138640,100.0,523620,PHAARMASIA LTD.,XT,STK,99.19,103.63,93.77,103.63,103.63,98.7,17,1362,138640,,2026-02-06
6022026,523630,10910,856545,18699,1470023,58.35,523630,NATIONAL FERTILIZERS LTD.,B,STK,79.4,79.4,78.05,78.51,78.51,79.37,280,18699,1470023,,2026-02-06
6022026,523638,3546,380309,3550,377446,99.89,523638,IP RINGS LTD.,X,STK,103.65,108.7,103.65,107.25,108.4,102.5,51,3550,377446,,2026-02-06
6022026,523642,440,1376584,714,2223659,61.62,523642,P.I.INDUSTRIES LTD.,A,STK,3112.35,3132.05,3094.55,3128.6,3130.0,3139.9,122,714,2223659,,2026-02-06
6022026,523648,405,62978,2837,443959,14.28,523648,PLASTIBLENDS INDIA LTD.,B,STK,157.0,157.0,155.5,155.5,155.5,159.4,47,2837,443959,,2026-02-06
6022026,523650,2003,78698,2203,87292,90.92,523650,YASH INNOVENTURES LIMITED,X,STK,39.75,40.0,38.0,39.29,39.3,38.0,14,2203,87292,,2026-02-06
6022026,523652,900,24525,1299,35016,69.28,523652,Kkalpana Plastick Limited,X,STK,26.0,27.25,26.0,27.25,27.25,25.96,9,1299,35016,,2026-02-06
6022026,523660,25668,1347057,49311,2605170,52.05,523660,WATERBASE LTD.,X,STK,55.6,55.6,51.62,52.48,52.48,54.85,447,49311,2605170,,2026-02-06
6022026,523672,8669,365659,10662,450606,81.31,523672,FLEX FOODS LTD.,X,STK,44.0,44.0,41.25,42.18,42.03,44.4,81,10662,450606,,2026-02-06
6022026,523676,3963,825692,6562,1370421,60.39,523676,GOLKUNDA DIAMONDS & JEWELLERY,X,STK,206.1,212.2,206.05,208.35,210.5,207.6,111,6562,1370421,,2026-02-06
6022026,523694,396,145471,406,149308,97.54,523694,APCOTEX INDUSTRIES LTD.,B,STK,368.95,371.35,365.9,367.35,367.35,374.55,99,406,149308,,2026-02-06
6022026,523696,6695,369832,9383,518812,71.35,523696,FORTIS MALAR HOSPITALS LIMITED,X,STK,54.35,56.99,54.25,55.24,56.19,55.38,176,9383,518812,,2026-02-06
6022026,523704,1975,3979329,4128,8348925,47.84,523704,MASTEK LTD.,A,STK,2051.0,2051.0,1996.0,2014.85,2009.0,2072.5,633,4128,8348925,,2026-02-06
6022026,523708,320,533744,845,1393951,37.87,523708,EIMCO ELECON (INDIA) LTD.,B,STK,1660.0,1670.1,1621.8,1667.95,1669.9,1662.2,137,845,1393951,,2026-02-06
6022026,523710,257,73374,257,73314,100.0,523710,SAYAJI HOTELS LTD.,X,STK,285.5,285.5,279.0,285.5,285.5,285.1,8,257,73314,,2026-02-06
6022026,523716,553,165900,576,169845,96.01,523716,ASHIANA HOUSING LTD.,B,STK,297.4,300.05,292.8,300.0,300.05,297.4,22,576,169845,,2026-02-06
6022026,523722,17753,87168,20805,105260,85.33,523722,SVAM SOFTWARE LTD.,X,STK,4.9,5.39,4.9,4.91,4.91,4.9,64,20805,105260,,2026-02-06
6022026,523732,462,24928,462,24928,100.0,523732,ECOBOARD INDUSTRIES LTD.,XT,STK,54.8,54.8,53.5,53.5,53.5,53.49,17,462,24928,,2026-02-06
6022026,523736,318,81408,321,82155,99.07,523736,Dhunseri Ventures Limited,B,STK,255.05,256.85,255.0,256.0,256.0,258.35,26,321,82155,,2026-02-06
6022026,523752,39921,245914,49976,304293,79.88,523752,TRANS INDIA HOUSE IMPEX LIMITE,X,STK,6.35,6.35,5.65,6.16,6.0,6.14,141,49976,304293,,2026-02-06
6022026,523754,1743,212821,1855,222984,93.96,523754,MAHINDRA EPC IRRIGATION LIMITE,B,STK,120.0,122.6,118.2,122.1,122.1,119.6,39,1855,222984,,2026-02-06
6022026,523782,2437,32900,2640,34287,92.31,523782,Mitshi India Limited,X,STK,12.45,14.0,12.45,13.5,13.5,12.37,37,2640,34287,,2026-02-06
6022026,523790,1000,7690,1000,7690,100.0,523790,SHUKRA JEWELLERS LTD.,P,STK,7.69,7.69,7.69,7.69,7.69,7.69,1,1000,7690,,2026-02-06
6022026,523792,461,98193,483,101838,95.45,523792,MAZDA LTD.,B,STK,208.7,213.1,208.65,213.0,213.0,215.5,49,483,101838,,2026-02-06
6022026,523796,5207,700883,5207,700883,100.0,523796,VICEROY HOTELS LTD.,T,STK,137.9,137.9,130.0,136.85,136.85,136.2,124,5207,700883,,2026-02-06
6022026,523826,3503,87045,3503,87045,100.0,523826,SOVEREIGN DIAMONDS LTD.,XT,STK,24.9,25.0,24.34,24.99,24.99,24.09,42,3503,87045,,2026-02-06
6022026,523828,677,78465,824,94738,82.16,523828,MENON BEARINGS LTD.,B,STK,120.4,120.4,113.55,115.9,115.85,117.5,35,824,94738,,2026-02-06
